"Name","Guid","SharedSoulGuid","Position"
"tsem_horse_2","d8d77544-c9b1-435b-83fb-56e4537d58f3","93672270-8a67-49aa-a323-4bbdc46daab2","1588.1021,1503.813,73.141472"
"tsla_nomadHorse_2","2471e57e-aeb1-4f51-8c70-5fade9dd1cd6","35d35777-3bc4-450c-9d0c-218f906b7b9d","0,0,0"
"tvez_aranka","4019756e-bfa0-04e6-921b-db1304386bbe","47915a63-f607-dcf5-6020-7cd6c94965a9","1086.5508,1951.311,29.488218"
"ttro_man_74","a4696c63-917c-4821-82ac-d726694db622","31641307-8f30-4c59-81c9-b9133891c640","0,0,0"
"nebakovObrana_attackerGroupB_10","d8afa5fe-f2c8-4e82-ac98-1d71e7a96bb4","1c4edf97-139f-4839-8853-3afbc0aac570","0,0,0"
"mucirna_vypaleniSemina_horse_5","d7a4956e-ac03-4232-ae46-e5b175df12fd","0fee6fdd-56b9-4898-addc-94e03b823ae9","0,0,0"
"utokNaNebakov_valley_deadAnimchar_95","d7760866-e21c-4735-b331-58b66a4c1f3e","55e70133-1a92-4fd1-80d5-055decfa7827","0,0,0"
"ttro_man_42","d7229ec0-a2f0-44a9-9d44-f107de730047","be7e7e78-18ae-4933-baa8-f90eef82e6e1","0,0,0"
"nebakovObrana_attackerGroupB_26","538200ba-ea42-49d5-90dc-742eb6668760","d5cdea3f-9176-42e2-bd68-7a912c714c35","0,0,0"
"vezniNaTroskach_tapo_soldier_19","37c39182-3df1-4f7f-bb3e-31d7d5da1070","b8236e40-7f26-4b90-be62-5c18bab664c3","0,0,0"
"lovVlku_firstPack_dog_2","b5cb5b76-e008-4a57-86f7-e58e963e09f4","c3aad4b1-9b26-4146-b1ca-8b1bd79f8c2c","0,0,0"
"tneb_kubajz","4e778b92-7908-d5a3-cffb-7d012f7e66be","45c8e3f4-ed85-89f4-3bce-f79e17f219b8","0,0,0"
"ttro_man_55","d6defad2-f929-46d1-a6ce-133e26255b7b","17c24234-fb75-4b17-9d50-65bd00651b0c","0,0,0"
"tneb_horse_4","ba1f7883-4f8a-4e16-8d90-1cf470486060","e6abb20c-9844-4921-9654-d335b1fa3bfe","1958.642,1177.2581,53.200001"
"nebakovObrana_attackerGroupA_8","d6b950a3-d20a-4224-9bf1-ed01e419062c","5a8b8dce-67ae-4591-b28d-011c5b4492c8","0,0,0"
"nebakovObrana_beforeBattleMeleeGroup_19","d6b3f4bb-ace7-4a29-af75-e6dd3d7053d0","00000000-0000-0000-0000-000000000000","0,0,0"
"nebakovObrana_beforeBattleRangedGroup_8","18383fb7-05bd-4618-b967-38dc620326e5","b27e40a3-ff55-4945-9eeb-5769ca22b9c4","0,0,0"
"ttac_horse_1","caeee8cb-6faf-4dcd-8750-96b5a5faf7fe","584f3e66-09b7-4bd0-a58c-f7350649d60b","2010.306,2533.2048,119.52116"
"tneb_man_5","489ff99e-d8ac-27b3-8049-b2652a764aa7","49f4493e-8937-30a9-3e79-a0fa03c636a2","0,0,0"
"utokNaNebakov_guard_9","d5f94f9a-9f06-48f4-98fc-4ebb302538fb","8b5733a0-46bb-4dda-a36d-385196f5df6b","0,0,0"
"nebakovObrana_beforeBattleRangedGroup_10","654eb7cb-a6ed-4968-8d74-450c9a4796f3","2acb7e04-643c-4300-9fc2-55593ededdb0","0,0,0"
"prepadeni_bailiffsGroupSoldier_8","d49f54fb-8ccf-404b-97ae-d1469221ef51","566a1c72-9c13-475d-9bb3-be3fd3103956","0,0,0"
"nebakovObrana_attackerGroupB_23","c9867ff5-f617-4e10-abac-e78f8decb7e0","640b7a1f-998a-47b8-8a02-1d23305c163a","0,0,0"
"ttro_man_47","d3f503db-b579-4159-8b6f-7741b3126e23","1966af54-86a1-45d0-b15c-2c592bbc9c79","0,0,0"
"ttro_man_28","4377a89c-b07e-e1be-e638-f6836e0fbc8f","44ef1b6f-00c1-1cd1-027c-d21ce12acbb5","0,0,0"
"tsem_man_2","4bc5a1d4-2594-602c-967a-d98d850791ab","4e4ed54e-aa51-0f94-7669-8c0df1840baa","1433.2939,1541.1028,62.377968"
"mucirna_vypaleniSemina_horse_7","b6f0e4b7-bcf8-4baf-9051-18330cecc3c4","07406fdc-177c-4775-ad93-27c50b0bd79f","0,0,0"
"lovVlku_secondPack_dog_2","d3be87be-4261-4a58-8dec-dcfeb35bd689","b653e722-f24f-40d3-a719-3748ce2cc358","0,0,0"
"tvez_lovciPokladu_man_1","d3b4f6ff-ead2-4c75-a05d-036f84aa47c3","c27f1c39-f5a6-475b-8e8a-648fd2cf7e39","1287.8656,1982.0656,61.985958"
"lovVlku_rogue_2","425da5fc-a91f-2a35-9394-04dfd60bcb8d","878cdf50-d4f1-4b6a-8075-9c7c9a58b71a","0,0,0"
"zaby_sheep5","4569b22e-401a-8a41-ca34-7605631eed9f","4aff36d5-d4c2-63fc-ea6e-d4de33d751a9","1892.421,2477.593,98.502159"
"tpod_man_6","d2f61eac-2ebd-4c0a-a812-3cb844207818","28726547-3780-439a-8788-7d7dbf882b54","1078.6963,1228.9622,25.150984"
"utokNaNebakov_valley_soloDyingSoldier_5","70bd2e2f-e7d5-4951-9649-8d5033fcf741","56e65bc1-dd70-48c4-a605-293b0c8a5f77","0,0,0"
"tpod_woman_3","d2ded398-3cad-4ff9-8f28-672b4ca52f42","cbea36af-a25c-4aa0-8ae4-d6b5a2fcc3f3","0,0,0"
"mysi_bull","4d13ae4c-f790-7768-c796-13137ec05baf","4d487693-7193-dadb-8ed2-c125738f21b8","1722.993,2008.496,40.548538"
"prepadeni_horseMikulas","4d0232f5-8cbc-b9b0-3e7b-afb73f0629b5","4398868d-d6dc-3601-b33e-89d1debd25a2","0,0,0"
"tkop_vrahBandit_5","d2dc62e0-a233-4cdc-9e65-e4bf9ebc7ec9","b0d9fba4-2b1b-44c8-bb58-9484d383359e","2685.0081,2754.751,134.9294"
"tneb_horse_6","5a15a458-5daf-480f-94e7-9072e6804729","7ed177c3-db75-45f6-8230-ba7f77be1559","1955.653,1174.884,53.121029"
"vezniNaTroskach_tapo_soldier_60","a8cedbc0-7dc0-4c5a-b744-c33f6201289b","c3f28b80-2937-44d3-a6da-aabe5a908250","0,0,0"
"tzel_horse_1","d26de178-5ee7-462c-8ccc-c4ec2bb80b71","4c687543-c385-40f7-9597-be04db4caf4a","1751.3821,1970.4803,41.703682"
"pytlakPtacek_camp3_wolf_1","bc6fc9df-f5d6-4af0-b9c4-4c8858603ee5","0f628cf4-0a29-4aa7-b1b9-b82b1579734b","0,0,0"
"kocovnickaCest_gejza","44a1d40b-9ee2-d0da-f9ac-2ac36db0db84","448d0aca-6eb6-f62c-d86e-a4cffa85e493","0,0,0"
"utokNaNebakov_guard_6","7b2f5f72-0a23-442d-b923-51520813938e","41b76943-e2a4-4ba6-ad6e-ededd7f3577c","0,0,0"
"vezniNaTroskach_tapo_soldier_40","2b3cab13-25eb-45e8-b850-9191cd20f35c","6f1246fa-b043-4be9-93b2-a0bb05297965","0,0,0"
"nebakovObrana_beforeBattleRangedGroup_7","d229443b-0bbf-4986-96b2-30e58224833f","0d01c41b-0bb9-49bb-b981-50820235d3cf","0,0,0"
"vezniNaTroskach_tapo_soldier_8","d1e6152b-0ea6-4e62-bf4f-8acbcace61b2","60d6eab7-c93a-4ab1-8784-6e4bfcc7dfa4","0,0,0"
"ttro_man_41","b7576b22-e41d-4c41-bb38-13373f6b5201","9ab11aa9-e67d-4b3b-9260-c19689982961","0,0,0"
"nebakovObrana_attackerGroupB_25","d1bdb198-7049-45d9-b774-394f24703f53","df363e82-00bd-456c-8138-358bf2d1064b","0,0,0"
"animal_dog","b3938f3b-7e73-40ca-b768-b3222e34684e","fcfe02fe-7fcf-4919-b00e-193f5006dde7","128.15781,3824.5071,86.102203"
"utokNaNebakov_valley_deadAnimchar_59","d162d13f-d282-46f5-83ee-18fa97634680","150b8853-1c27-4394-9f42-4721288e19f5","0,0,0"
"zbranePanaSemina_bandit_8","90248883-7a8a-4959-8d46-a98226e19b4a","4c2fe6d7-6061-4867-b640-f334256d0835","0,0,0"
"tsem_cervenak","8aceeb0d-29d5-43b8-a9e4-4ecbc9b8e15b","acbb818a-5c32-4606-9405-8b54b66c9a27","0,0,0"
"ttac_man_6","d1528a4f-677c-449c-bab7-7858f15f050e","62a9d201-07d7-4902-a5c2-ba402eb73c5d","2003.061,2537.5859,119.76189"
"tzda_dog_1","95c41300-bcb4-49af-ad42-61b327c1d5d9","41fa0b74-2fb7-406d-ad10-022cadea024a","2032.3101,1531.355,70.335777"
"poustevnik_sebald","4d646bf4-b283-49a7-b811-1b5a8f419b81","6d614555-f2bc-43ff-87e7-7fcf9ef49952","0,0,0"
"nebakovObrana_attackerGroupD_1","5e87ccfd-7918-419e-8779-4f6a6f37c73b","262744df-10fa-42a0-85e1-49172df01f99","0,0,0"
"utokNaNebakov_valley_deadAnimchar_34","8e2b3a2f-94ea-4f63-85b3-d6aaa51e661f","70614cfe-0573-4a83-a5d2-d0ffdf269679","0,0,0"
"tvez_woman_5","d1398ad9-52d0-4b86-b02c-0cd2893efb6b","9349eb0d-91e3-4f48-94bd-6ef73370036e","1084.3442,1932.1771,29.742039"
"tpod_man_7","1f9bd0cb-bff9-4c99-b68f-3cced88b97ca","c1e42ce0-2d9b-4b3f-a563-1941fe36510d","1112.3872,1220.0977,27.605875"
"utokNaNebakov_valley_trackviewGroup2_friend_7_rec","afb92348-f98e-4a41-90c7-1e2764e21296","e12fe615-ddff-4bce-ac23-ea31d9d571c1","0,0,0"
"utokNaNebakov_valley_soloDyingSoldier_4","d0e137e2-80b5-48f5-a537-f4ceaef95e1d","16e7d152-1543-440c-bd4f-fdf43fc94316","0,0,0"
"lovVlku_rogue_3","4c12517c-a9be-d6ad-04fa-c884d9bab19c","be87d466-d693-4696-b923-b61806f9a6c9","0,0,0"
"zaby_sheep4","4a935f59-2369-7140-c7b7-b33b98d05aa6","45ed1e8e-53c4-6b07-510e-ccf5a50aad94","1892.421,2477.593,98.502159"
"tneb_closedCastle_man_9","090dee08-117e-4453-9e5b-f91285c38e3f","c52c6312-1217-43a2-a09f-550012d60bcf","1825,1250,33"
"utokNaNebakov_valley_group1_enemy_2","d0c07f59-2473-4292-a4b7-1c76b4729283","18e3bc13-e44d-4e9e-a8cd-b5a69caf36f6","0,0,0"
"tvez_mikolaj","4eee0a57-ad40-6ffb-13da-8b87e278a0b5","4fc4dfec-f706-16e8-7db2-522512975793","1060.2528,1883.5115,29.496204"
"ksuc_nomadHorse_1","ce8f8348-2a96-4c66-9193-0c572dfce5d0","46340a81-75b5-436b-8a5e-be438c22d854","0,0,0"
"hledaniPsa_corpseRobber","4d2f77b2-2278-48ac-c3f8-99e60cb6849c","4e6ddc06-a51a-c062-ec3e-1d2952dd6482","1306.522,2066.873,11.11676"
"vezniNaTroskach_tapo_soldier_69","b9ecd9e6-c790-41c1-9f69-2b973e270bfe","923a1c6c-c20a-4820-99ff-fdb61574de25","0,0,0"
"ttro_woman_5","cdffd1b5-4c0f-49cf-84c2-cf468111d870","5652e3fe-c358-4d34-89e2-1c15232c9c8d","0,0,0"
"vezniNaTroskach_apolenaHorse14","a006f7fb-12b5-4087-b7b0-3338185b8b67","1853013c-bb85-4000-932b-8002213e1c32","0,0,0"
"utokNaNebakov_valley_group6_enemy_1","cd4a1c08-a1ec-494e-9b73-7da72591ee0b","ab719546-a3f3-47f2-ab16-23285a6163d2","0,0,0"
"tsem_horse_3","ad0e819a-99b1-4285-a8b8-52b67e67c2ae","d918e3e3-22b4-464a-ab4e-0db3bc72a75f","1602.5229,1510.351,76.222237"
"vezniNaTroskach_apolenaHorse5","cc41be82-c5a5-4b8e-86e9-4c5c99390f3a","2933216a-6402-4f48-af0c-6da6024edd30","0,0,0"
"utokNaNebakov_valley_deadAnimchar_75","573ac91d-876f-4265-8d2d-f58376fd2c3c","b2a5fa72-9841-4870-bf7f-89745a58b40a","0,0,0"
"utokNaNebakov_valley_group5_friend_1","2a4cc98f-52ef-4a3b-9e2f-ce0b9a96df3a","c303be68-d4b6-48ea-a4c7-60d32606cf1c","0,0,0"
"prepadeni_bailiffsGroupSoldier_7","527069e8-4c82-4c6f-be45-0d6a1c9dc311","e6449966-6399-41eb-ad48-5e842e4ba53f","0,0,0"
"prepadeni_bandit_11","cae68391-bb6d-434f-92b0-f8bc6f388add","197dd2d1-8d1e-4da6-ad85-adbdbfb7241f","0,0,0"
"mucirna_vypaleniSemina_man_3","c9a7ca77-4afe-43a3-b5de-e55d29f3336b","0a216b08-d362-4edb-9394-f3674f3443cb","0,0,0"
"prepadeni_bandit_5","c98f7b8c-bfb9-4f05-ba7a-7ff9ab43c230","3159db1c-61bb-4218-a83c-2273f2515ec7","0,0,0"
"tsla_man_4","7aa20825-f64a-44a4-9e7c-da8778862a2e","a2ecd2de-4551-4b4e-a9bf-11975b4d3f41","2506.605,1547.15,85.855728"
"utokNaNebakov_valley_deadAnimchar_94","c9004f94-3320-4423-8b5c-f1bc2101515b","517a3ceb-b07e-47a0-884a-dda6d09a98f2","0,0,0"
"rasuvUcen_herdsman_sheep","33ca5046-eab6-44d2-bdfc-88948d8a3c60","7a838a3e-23fb-4942-8d9a-5966f92c0243","0,0,0"
"ttkc_milena","4d343ef6-783b-9db1-be26-fe4f70c095bc","4502d207-09c6-d9a3-5bca-41826d5d6c82","2445.1218,2012.4438,116.11192"
"tsem_horseForSale_1","c87a8eb6-8b70-4866-91e0-0ddd418c3087","73df796d-0a9a-428a-8146-9b4349cb7c61","1588.434,1535.621,76.296112"
"tneb_klara","50483e52-c1a7-4407-ae71-ea3f9918ab1f","587678eb-b645-40f6-af37-a10762e40505","0,0,0"
"utokNaNebakov_valley_deadAnimchar_2","c7550177-810a-4c00-9c48-e07c1c72d942","c67bce29-4386-4756-b904-bf22623414c8","0,0,0"
"tvez_man_19","427eb4d4-6d5f-4c71-9da9-4ab88e87a400","909f5db7-cead-424e-989d-69132a4da0a6","1084.2284,1933.9189,29.746658"
"vezniNaTroskach_tapo_soldier_53","a464ede4-060b-4ca7-a350-256796e49cd2","c196b85a-38ce-49ce-b53b-0a39cced7ca6","0,0,0"
"utokNaNebakov_valley_shooter_1","c6ef8942-2189-4900-b5df-e7fbff283abc","ea6b082f-004b-43bb-b0aa-245c6f5d09b9","0,0,0"
"bohutovaVlozka_eriksCompany_man_19","29a3e5f4-a60a-4601-8595-591874b7e22a","2188c38b-27da-425a-a0b5-c2a9383cc5aa","0,0,0"
"utokNaNebakov_valley_group8_enemy_3","a54612e7-1b64-40db-ab51-e11474563c30","298fbedc-a401-462d-8da9-b1d767d4e1c2","0,0,0"
"nebakovObrana_attackerGroupB_28","c6d358cb-fcb0-43a8-9372-4b2f570c5940","a078e1a2-df54-46c2-ad2e-73208aa38e1f","0,0,0"
"tsem_woman_11","4f8d0eca-6c2d-be6d-2e68-1e351cd79eb0","42584e8b-35f8-904e-8f2f-8c19be8bcb9f","1456.3005,1566.0493,66.09304"
"nebakovObrana_attackerGroupC_8a","0be7a50c-97c4-4058-9339-50da471bc8b0","26a4a3a0-abe1-4dc3-a8fd-1524c2740a2f","0,0,0"
"ttkc_woman_14","776e5cdb-497e-4ad8-a66d-72d7580e187b","6090e987-a139-4607-8a3d-06f446d13b01","2329.8977,2013.3068,103.87669"
"tneb_hejkalsDog","0ec72cbf-fc47-4806-b631-1e0b4b6659d3","5addd732-5a7e-4ddb-9fbe-bc5eedf167b4","2410.0291,1090.403,73.492416"
"horse[animalcare/horseCare7_b349ab28-b506-4522-b81c-dea3e8ed0e17]","c6470243-a3e8-470c-84e5-521afa1300cb","fc0e6251-b314-4398-b83f-3a66a52961ee","2317.821,2080.8181,111.1865"
"mucirna_vypaleniSemina_man_8","c61dc07c-ae54-469d-8ea3-78ce3b195698","f984c0b1-83aa-4fda-a76e-2ced6fd00cb1","0,0,0"
"ttkc_dog_3","6b37871e-c562-441b-8ef4-9268d8a78879","52a87070-1f35-44f1-8181-d51f3c3c5c40","2412.9541,2040.0096,111.75909"
"nebakovObrana_attackerGroupC_14","c607ebc8-546d-4f5f-848e-ad2a54067d71","702e2d0d-cb9a-4f49-9db3-2d51100b6600","0,0,0"
"ttac_man_10","c49b0d69-95b1-4cfe-a850-d44666d184d9","fbdd9f92-51e8-4ff1-b1b1-310534ed227b","1992.3855,2532.4783,123.23323"
"utokNaNebakov_valley_trackviewGroup2_enemy_2_rec","9931c940-a484-44f6-ae6f-816979b1ec72","637ecbca-cbc4-4c33-af36-d0b970dc4a8e","0,0,0"
"tneb_miller","4a6a71f7-9033-647c-cb25-ffd32cd2bcb3","478105c1-c6d4-990d-5c75-b22f2c7d7899","0,0,0"
"nebakovObrana_attackerGroupC_10","c4714be6-8c40-4f69-90db-c88950be1148","793c4092-a40a-4683-bbb7-ca5b5e42b8fe","0,0,0"
"nebakovObrana_attackerGroupF_8","91284e28-b000-44da-82d1-66d13f0dfdc2","42e4eb54-3391-4915-860f-35330f974c65","0,0,0"
"utokNaNebakov_valley_deadAnimchar_24","6ceebf4a-2b34-4d0c-b6a6-ad21710d185b","0eed82ca-3242-4f05-841c-10fa13e6a29f","0,0,0"
"nebakovObrana_attackerGroupC_6a","c402f1d1-c018-4738-8cfc-d41075ec69eb","140197e5-e82f-4225-8192-7078e16d6cc5","0,0,0"
"utokNaNebakov_valley_group6_friend_2","c3ec92bf-06e2-4e9d-baff-633aab16fb40","f6c04421-ba03-4519-9a33-0feefe99d59e","0,0,0"
"prepadeni_bailiffsGroupHorse_3","c2eaefbd-33d1-4316-8638-c81d821a5c4b","b12466d8-d4cd-4746-abd5-fcb18301e7e4","0,0,0"
"prepadeni_bailiffsGroupHorse_9","c29a326e-11ca-4605-a708-87d7ee880c2b","4eb952e1-68f3-44b3-af4a-839abed81a79","0,0,0"
"tzda_dog_2","6f68dad6-666e-420e-9f92-8de4cb298709","00000000-0000-0000-0000-000000000000","2027.1071,1533.6169,70.400009"
"nebakovObrana_attackerGroupD_2","b546fca2-1923-4b97-85b6-3dc88da5e877","b770d6b0-5e63-45ad-abcc-359445656a26","0,0,0"
"hledaniPsa_ignaz","0a4601f7-f1f7-432f-8c10-ebf4f8e26014","4327ab1c-5b7f-894f-0715-fde7f6787db9","0,0,0"
"utokNaNebakov_valley_deadAnimchar_37","3cabc5fa-ea9c-4347-9f45-bebc37f8c80b","7677edb0-94a1-4d7b-ba21-e217c32a5baf","0,0,0"
"utokNaNebakov_valley_trackviewGroup1_enemy_1_rec","c2822a9c-2e15-446b-a3ab-4738fe9ac8bf","361cce46-5d5e-4545-a936-3d5b9953ec9f","0,0,0"
"tzel_maid","47a3f9f1-8889-4a4c-2bad-ffd02a4a0bab","43a318be-f881-c0d5-7419-120520a666be","1717.5457,1976.488,41.25"
"tvez_woman_6","be53eafb-1e61-4032-b637-ae9b4be18a36","871ee77e-f0b4-4c73-9181-236c1a689557","1085.3616,1942.8542,29.45002"
"vezniNaTroskach_tapo_soldier_2","2de8aa3a-1b8f-4ab9-a7fc-16e2495cb396","6bf23439-bb44-4412-b746-553ceab46c55","0,0,0"
"ttro_closedCastle_trosky_1","c280a7f2-ca77-4b29-a119-b0e9538301c5","c8cccfca-6dc4-4dc3-9cd3-d350576d151a","2542.917,2618.6201,182.06081"
"nebakovObrana_beforeBattleRangedGroup_9","0b1d72c6-1cf5-4c9f-a3d3-e25eb1678a2a","6a52935e-be1a-4310-ba89-4edda8914ead","0,0,0"
"bazilisciVejce_wildDog_2","c189f528-c741-4ef9-96b7-08c447c2cd19","fbaf320f-a306-4c5f-8dc8-66f078da6c4b","0,0,0"
"utokNaNebakov_guard_8","ac9f3ee0-6064-4201-8776-4acd0ef40d0d","61d1dbe4-6bad-4fe1-a3ef-ee6dae6aa4ed","0,0,0"
"dummyWanderer_horse_9","c10db1b1-48b4-4663-9df9-4d10d7dfe116","1834d21b-f362-4079-a847-97decfe438d7","27.36907,1249.571,83.949997"
"nebakovObrana_attackerGroupF_4","003ce436-cfb4-47d1-a993-7fbfdad46558","bda8982d-3ff7-430d-8b7e-ba54ff2f3567","0,0,0"
"utokNaNebakov_valley_deadAnimchar_28","9589ed67-e5a9-4385-83b6-e6e7780dd1aa","7c9f198a-51d0-4ac2-8ce5-1fc0beb16667","0,0,0"
"tkop_man_1","bfeefc8b-2efa-4299-83c8-ee5abfd65d87","f5587d56-3305-4138-99f9-5c3b7aeca709","2388.8088,3015.3367,99.573578"
"haste_horseLateGame","9eb495e9-303d-444e-bb8a-ed38d1dbc517","5a1c31b7-68d2-4b2b-8819-7d22c2bcc7b5","0,0,0"
"rasuvUcen_dog","4a5ab8b1-9f43-a7bf-5a86-ed3cdc1a0f8f","baa1419f-c014-4e79-b1c6-0548a65e67d8","0,0,0"
"ksuc_nomadHorse_2","9e42c8e6-5f98-4260-b161-6bd89b4d534c","e125cb51-51d7-4a37-b779-139b689e205a","0,0,0"
"tneb_kozlik","bfd2bbab-2878-4453-a87b-fd2e26f1c7e0","bfd2bbab-2878-4453-a87b-fd2e26f1c7e0","0,0,0"
"prepadeni_horseVoves","4be3a396-7b54-1b09-8b1c-f1501be1dcad","4638e2bc-8a48-172e-9d1d-e32769d8c984","0,0,0"
"vezniNaTroskach_ttro_babaSoldier_1","bf7644bd-9a8e-40ed-b3b4-845520d30425","95a912e8-8902-4033-a391-271027673076","0,0,0"
"nebakovObrana_attackerGroupD_5","bf1be955-f358-4035-9aaa-bfce6ab43aa6","4f4a77f4-67a2-4594-a174-56d586e06e78","0,0,0"
"tpod_dog_2","3fd35460-ebf5-4c95-81dc-2422bdbcead5","2a2d9d8a-cd37-45c2-9e3f-8d604a8db522","1142.929,1385.392,10.66801"
"utokNaNebakov_guard_2","6666a085-5b35-437f-974f-6c1fd25d3001","aa4a423b-939b-4a56-997a-9057a1b25962","0,0,0"
"nebakovObrana_beforeBattleRangedGroup_3","2c49e6db-9925-4084-a534-69ac73fd9934","7a7cae99-7fc3-484e-84d2-be685f40f41e","0,0,0"
"vezniNaTroskach_tapo_soldier_44","9e8867f6-2e61-4a9c-9238-37b0b7c489de","8e6ed782-a1be-42dc-87b7-7ce5a48bf955","0,0,0"
"nebakovObrana_beforeBattleRangedGroup_16","bee76965-aab3-4d82-aabd-21452583de93","ee324acb-2415-4b66-9ad4-076f23a7116d","0,0,0"
"ttro_man_49","0badce10-bcec-4413-8b8e-3e3d93063404","edf22665-243e-492b-8daf-0c4a6c66bcf7","0,0,0"
"cow_static[animalcare/cowCare1_76295c82-036f-4054-9201-f3e732eb8a84]","bebd7642-fe3f-46bb-8ff2-83b8aad7847b","979a19e2-6bfe-4878-b9d1-84a20bbfd83c","2240.2793,1979.2507,100.69486"
"tsem_woman_14","4ddbe361-5d61-1954-32c2-02029d21a08d","4e507ad5-e1d3-0691-6b0f-c437cda173b6","1501.4618,1579.4274,71.771416"
"ttkc_woman_11","884ce5f6-91dd-4aed-8980-7a3620f9cbed","448ed95c-8699-4815-a1d9-dcff66d986e3","2457.5186,2024.1158,112.4463"
"tpod_man_8","bea6d97e-b934-4f7c-8d27-93a82ec71951","e0a8dbe4-9337-4566-8d19-99017f4349be","1058.3003,1247.0459,25.203068"
"tzel_woman_3","4d4c7f1b-f4d2-a3d7-8634-e9bf66717888","499b3100-8025-ece1-c741-ef13d59db783","1741.5477,1984.528,41.697376"
"animal_wolf_trosecko","be6acddf-93dc-4241-9f2f-a4cc09306840","e1579e78-de5f-4f68-ad76-e9f5f3fad485","124.9255,3833.313,86.03215"
"tneb_bibiana","726d1bad-35b9-46f2-b1ed-cc2070a4d0c8","bb702580-5ea3-4438-8ce2-632fb7b7ef83","0,0,0"
"nebakovObrana_attackerGroupC_9","be5a44b6-a894-4c6c-915d-bcda5eaff754","a340198d-bb62-4cd2-afc0-ba41426e53a1","0,0,0"
"ttro_katerina","4ee6712c-b00e-45a5-9ad6-d1083e2201b5","4ee6712c-b00e-45a5-9ad6-d1083e2201b5","0,0,0"
"ttro_man_34","4a3d0bfa-94be-a340-a6b3-ace843608d8f","44b1a3ab-8769-ffc7-f2b7-71d04d0817a2","0,0,0"
"bohutovaVlozka_horseAtMill_3","bdfa2493-ac92-487d-b21a-14d006791782","9e39b8ba-e1db-4600-b959-331de2095051","0,0,0"
"tneb_horse_10","bda22ee3-2e2c-4aa7-ad7e-f396f90bc909","95bcd2a8-70d9-41be-b488-cfe94ecdf313","1956.548,1154.48,53.87738"
"tbuk_man_3","442edd62-1ac5-24b5-742f-a6de4fcb9abc","4cdbc5af-8cc0-4e5b-5e3f-31184cd519ab","1838.9032,2956.1274,59.599995"
"hledaniPsa_dogFirstPack","bd8c0ac2-42ea-4ac5-b9bd-a7f98719a685","ff266f74-cba2-43b9-839a-fc1b8f099306","0,0,0"
"utokNaNebakov_valley_shooter_21","49aa0fbf-4273-4b32-af65-5370cee3c1d1","4e92f4be-2b1a-4435-9a56-1fb039a204e8","0,0,0"
"nebakovObrana_attackerGroupA_10","5d67585f-7313-486e-ad89-d5ca05a4805d","f4b6abbf-998f-40e0-a950-6909097698e8","0,0,0"
"dummyWanderer_horse_6","82ec9a30-db3f-493f-a51c-57e26cd87599","8f44e9e5-2b9c-4273-b74a-8582332d526c","27.36907,1249.571,83.949997"
"utokNaNebakov_feast_group2_animchar_11","bd8a1595-6e02-4582-a83a-3653607704ed","154d8b1c-d8ca-43fd-9fc4-03c12daa9c4f","0,0,0"
"ttro_horse_5","4a89ba97-a269-44a0-ba5d-23c52b8413b7","e77ffb83-0e31-462d-bf1c-105e5850de3f","0,0,0"
"bohutovaVlozka_rowdy_3","bd808715-b19e-4f58-bf1e-5aed7120337a","df95af07-5236-438a-bd4b-dbbdbc1343d1","0,0,0"
"vezniNaTroskach_tapo_soldier_39","bd394728-a098-4854-abee-04e2649b7638","84b2b9dd-ab12-4883-afe3-536a5968ceb9","0,0,0"
"tsem_man_4","4e432495-4358-d618-9021-38125eebe384","4dcf97c0-6d02-6ad0-cb07-4b5e100016bd","1614.6504,1561.6046,78.42028"
"lovVlku_secondPack_dog_4","a70217c4-1028-41c7-9b5f-a283a26eefc4","d7042820-ec29-4160-aa10-b8e6e268ff5d","0,0,0"
"tzel_dog_2","bc7f3481-1bce-449b-b1d2-4e4d75124e1d","f81a28c7-0c8a-498f-9557-899e7cf77380","1633.917,1918.27,30.64258"
"mucirna_vypaleniSemina_horse_1","63036ead-4c28-401e-8245-0e73b650a185","6154beda-855b-4b4c-be1e-5a6c568f4863","0,0,0"
"ttro_closedCastle_trosky_13","3a312bc0-e86a-4a81-95ef-5f6782d98dcc","1ededbc2-e0e5-47aa-92e9-5922ca7ed671","2542.917,2618.6201,182.06081"
"vezniNaTroskach_tapo_soldier_23","bc7ee839-8122-4910-be1c-332b1bafa1f0","3afd85c9-21a4-4943-9091-2f7d4373a4b1","0,0,0"
"pytlakPtacek_poacher_1","4dbf68f9-5ea3-b0e2-46ab-68b102c2d8a8","4e362020-b10a-1ac0-392b-cdebcc030299","0,0,0"
"vezniNaTroskach_tapo_soldier_55","bc1be8f3-48ae-4d47-ba18-0489fa91a8aa","8d5b48ce-f7c3-4692-9ade-3e0c12fdd23d","0,0,0"
"utokNaNebakov_valley_deadAnimchar_27","bc0c93d6-d5b2-4978-ac17-ab441566a0bf","96dffa5b-3070-46b5-b44e-281a6f1b9022","0,0,0"
"lovVlku_firstPack_dog_1","bb4cb93c-9020-4332-8259-ede250c0968c","a19f488a-4754-4486-bddd-f4cfb94b9d05","0,0,0"
"nebakovObrana_attackerGroupF_6","bb411eb8-9f3c-4713-98b6-08db11f3d4fd","6bb1220f-c470-4265-a213-b200e0ec75a4","0,0,0"
"tpod_bandit_4","9dd8414a-74a2-44a0-9c40-40c945bd3ded","8bb10d83-ed53-439b-8014-79c9e83ec889","1516.1143,1051.615,18.350025"
